AREA_TITLE,NAICS_TITLE,OCC_TITLE,A_MEAN,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
Alaska,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,95690,70140,87420,103700,105230,113130
Arizona,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,116720,49160,65390,100880,146930,204950
Arizona,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,119970,47510,74230,105680,164450,201860
Arizona,"Research and Development in the Physical, Engineering, and Life Sciences",Data Scientists,98500,62050,76080,92840,119640,130880
Arkansas,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,86400,38840,49660,65220,105040,162360
Arkansas,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,103260,58160,62400,78700,128240,191170
California,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,169410,75340,103780,160690,212960,292010
California,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,175810,99760,131630,169060,211760,265780
California,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Information Research Scientists,140370,78200,89990,103450,178780,252200
California,"Research and Development in the Physical, Engineering, and Life Sciences",Database Administrators,141900,96170,109780,142750,170250,177420
California,"Research and Development in the Physical, Engineering, and Life Sciences",Database Architects,186100,106320,154930,176280,219050,261370
California,"Research and Development in the Physical, Engineering, and Life Sciences",Statisticians,128980,50870,59370,135790,169350,200440
California,"Research and Development in the Physical, Engineering, and Life Sciences",Data Scientists,171320,103550,131950,167390,208320,243710
Colorado,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,140450,68760,95160,131470,173080,215260
Colorado,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,146770,94830,115230,138390,169930,210850
Colorado,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Information Research Scientists,122110,101110,107090,108420,133970,166820
Colorado,"Research and Development in the Physical, Engineering, and Life Sciences",Database Architects,134520,110280,110550,126230,147660,164360
Colorado,"Research and Development in the Physical, Engineering, and Life Sciences",Statisticians,147790,134330,134330,141820,147690,164600
Colorado,"Research and Development in the Physical, Engineering, and Life Sciences",Data Scientists,133830,76420,100420,132540,169740,178000
Connecticut,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,157200,76060,101070,135530,187450,276270
Connecticut,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,140970,86330,108040,135100,167230,205160
Connecticut,"Research and Development in the Physical, Engineering, and Life Sciences",Database Administrators,144710,112070,147240,149470,151590,157760
Connecticut,"Research and Development in the Physical, Engineering, and Life Sciences",Data Scientists,139160,98530,101940,132740,172590,215310
Delaware,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,128060,57880,79250,109890,146270,208630
Delaware,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,131520,62940,93900,124920,159920,226690
Delaware,"Research and Development in the Physical, Engineering, and Life Sciences",Database Administrators,180720,94230,122500,226690,226690,226690
District of Columbia,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,119060,56240,74460,99030,141610,206360
District of Columbia,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,106060,65820,76960,81200,131290,172770
Florida,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,123750,49250,69990,106430,154910,210290
Florida,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,128230,76240,96560,124300,157460,182840
Florida,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Information Research Scientists,154040,44210,145620,162370,204790,211290
Florida,"Research and Development in the Physical, Engineering, and Life Sciences",Database Administrators,106740,53350,66570,97660,139990,165840
Florida,"Research and Development in the Physical, Engineering, and Life Sciences",Statisticians,129280,86350,99920,122060,148680,190820
Florida,"Research and Development in the Physical, Engineering, and Life Sciences",Data Scientists,150610,87850,119990,156300,170000,220460
Georgia,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,106070,46640,60350,98000,136850,173390
Georgia,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,115070,58570,95490,102900,136740,165070
Georgia,"Research and Development in the Physical, Engineering, and Life Sciences",Database Architects,134940,102400,102400,132620,162600,162600
Georgia,"Research and Development in the Physical, Engineering, and Life Sciences",Statisticians,132170,76860,76900,106180,164000,204400
Georgia,"Research and Development in the Physical, Engineering, and Life Sciences",Data Scientists,119890,74730,96130,114590,129260,161730
Hawaii,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,121570,51280,63660,102290,166500,217110
Hawaii,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,152270,80790,103270,163610,183220,210560
Idaho,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,106840,48870,67450,98780,135150,173810
Idaho,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,139440,76120,103600,135460,172090,219400
Idaho,"Research and Development in the Physical, Engineering, and Life Sciences",Statisticians,161460,157200,160700,160820,168200,169210
Illinois,"Research and Development in the Physical, Engineering, and Life Sciences",All Occupations,129490,60010,82110,124610,165660,214150
Illinois,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Mathematical Occupations,135800,82560,106830,132410,168020,204470
Illinois,"Research and Development in the Physical, Engineering, and Life Sciences",Computer and Information Research Scientists,165970,138760,139030,170070,170140,216120
Illinois,"Research and Development in the Physical, Engineering, and Life Sciences",Statisticians,133970,100950,105020,136090,153930,163540
